Labeled component,Whole distribution component CC,Whole distribution component SS,PU SCAR correction,Calculated loss,Epoch
0.28909422755241393,0.6848241448402405,0.6852929711341857,0.27465893030166627,0.6992594301700592,0
0.27440324127674104,0.667069947719574,0.6835447728633881,0.2899980336427689,0.6514751613140106,1
0.2615966498851776,0.653168648481369,0.6843847274780274,0.3050315499305725,0.6097337603569031,2
0.24995699971914292,0.6434393465518952,0.6880958139896393,0.32077846825122835,0.5726178765296936,3
0.24016431868076324,0.6363424897193909,0.6941710591316224,0.33597963154315946,0.5405271828174592,4
0.2307569459080696,0.6311903238296509,0.7022315680980682,0.3522417783737183,0.5097054928541184,5
0.22205248326063157,0.6282595515251159,0.7119766592979431,0.36855232119560244,0.48175970911979676,6
0.21484095007181167,0.6282025814056397,0.7230698227882385,0.3843444734811783,0.4586990624666214,7
0.20789143145084382,0.6292888641357421,0.7356504082679749,0.40123615562915804,0.435944139957428,8
0.20184044241905214,0.6313697576522828,0.7481456100940704,0.4179186761379242,0.4152915269136429,9
0.19679805040359497,0.6341931879520416,0.7618242919445037,0.4326481640338898,0.3983430713415146,10
0.19203158020973204,0.6384932398796082,0.7764702498912811,0.4482278347015381,0.3822969883680344,11
0.18748275339603424,0.644173526763916,0.7912321031093598,0.46380354166030885,0.3678527384996414,12
0.18238213062286376,0.6489374697208404,0.8070598721504212,0.4807146281003952,0.350604972243309,13
0.17914224714040755,0.6551943182945251,0.8215721309185028,0.4955837994813919,0.33875276446342467,14
0.17532338947057724,0.661711585521698,0.837285453081131,0.5112235844135284,0.32581138908863067,15
0.17252444326877595,0.6677205562591553,0.852615910768509,0.5262720346450805,0.3139729619026184,16
0.16921105831861497,0.6749108135700226,0.8687285482883453,0.5423211038112641,0.30180077254772186,17
0.1669021189212799,0.682860916852951,0.8843721449375153,0.5558657348155975,0.2938973054289818,18
0.16368913501501084,0.6883920073509217,0.9002224743366242,0.5719474196434021,0.2801337242126465,19
0.16130195707082748,0.6967776775360107,0.9161064863204956,0.586266714334488,0.2718129187822342,20
0.15935383439064027,0.704939353466034,0.9318231403827667,0.6001826703548432,0.26411051452159884,21
0.15746962726116182,0.7099970757961274,0.9465763747692109,0.6142068564891815,0.2532598450779915,22
0.1563110016286373,0.720156729221344,0.9601133763790131,0.625810182094574,0.2532412201166153,23
0.15412092953920364,0.7246920764446259,0.9722294330596923,0.6392493784427643,0.23956363201141356,24
0.15237660259008406,0.7302273631095886,0.9855399489402771,0.6510201692581177,0.2315837949514389,25
0.150557217001915,0.7394945979118347,1.0001004457473754,0.6626635789871216,0.22738823741674424,26
0.14879616349935532,0.7443088471889496,1.0135608792304993,0.6743555843830109,0.20849952846765518,27
0.1487230196595192,0.7532389760017395,1.0254191279411315,0.682501631975174,0.21946036517620088,28
0.14608701318502426,0.7585923790931701,1.0381793618202209,0.6962223291397095,0.19734321981668473,29
0.14634298533201218,0.763017189502716,1.0490257620811463,0.7044957518577576,0.20209515541791917,30
0.14455232471227647,0.7691409349441528,1.058879542350769,0.714111578464508,0.1725948706269264,31
0.14382024854421616,0.773355907201767,1.0660663843154907,0.720058387517929,0.17307373583316804,32
0.14167274236679078,0.7753430604934692,1.072581911087036,0.7260003209114074,0.17536649107933044,33
0.14009643644094466,0.7794318795204163,1.0801194310188293,0.7331170439720154,0.17617749869823457,34
0.13937584385275842,0.7845319509506226,1.0882542610168457,0.7379042327404022,0.17617921829223632,35
0.13764818161725997,0.7886082053184509,1.0954310059547425,0.7456937193870544,0.1514596998691559,36
0.1366211049258709,0.7922258675098419,1.1001849055290223,0.7482959687709808,0.17783640772104264,37
0.13549223244190217,0.7938061416149139,1.1048190236091613,0.7561855256557465,0.1580414205789566,38
0.13398811966180801,0.7975602149963379,1.1096821904182435,0.7575797796249389,0.15841286182403563,39
0.1329471953213215,0.7980216801166534,1.1142307996749878,0.7616945266723633,0.17345842272043227,40
0.13124310076236725,0.8013921976089478,1.1167496919631958,0.7628107905387879,0.17315137535333633,41
0.13067418038845063,0.8021601438522339,1.119722068309784,0.7654540121555329,0.16877883970737456,42
0.13008410707116128,0.8074756264686584,1.1265280485153197,0.7690165102481842,0.1505731001496315,43
0.12902042493224145,0.8083443403244018,1.131855058670044,0.7751449346542358,0.13197421431541442,44
0.12839890494942666,0.8105208277702332,1.1354915618896484,0.7781629920005798,0.12903493717312814,45
0.12792402133345604,0.8158830404281616,1.1406655073165894,0.7817692339420319,0.14952812641859053,46
0.1257701225578785,0.8163577318191528,1.14459890127182,0.7876553118228913,0.1280706360936165,47
0.12572201639413833,0.8198799192905426,1.1452149152755737,0.7843393564224244,0.14626106917858123,48
0.12351996898651123,0.8180972993373871,1.147328269481659,0.7881643414497376,0.1499870479106903,49
