Labeled component,Whole distribution component CC,Whole distribution component SS,PU SCAR correction,Calculated loss,Epoch
0.30602329075336454,0.49216807782649996,0.49142409265041354,0.29397672712802886,0.5042146474123002,0
0.29797831177711487,0.48638845086097715,0.49276182651519773,0.3020217001438141,0.48234506249427794,1
0.29026936888694765,0.4812934994697571,0.4943773925304413,0.30973065197467803,0.46183221638202665,2
0.28274583220481875,0.4766102910041809,0.4961682319641113,0.3172541856765747,0.44210193753242494,3
0.27513841092586516,0.47222007215023043,0.4980670750141144,0.324861615896225,0.4224968671798706,4
0.2679323643445969,0.4683426648378372,0.5002147525548934,0.332067659497261,0.404207369685173,5
0.2609106034040451,0.4651574671268463,0.5027251839637756,0.3390894323587418,0.38697863817214967,6
0.2540379151701927,0.4626902401447296,0.5054523110389709,0.3459620952606201,0.3707660585641861,7
0.247737754881382,0.46097604334354403,0.5082473576068878,0.3522622585296631,0.3564515382051468,8
0.24158250838518142,0.4596397876739502,0.5111307799816132,0.3584175258874893,0.3428047686815262,9
0.23536384403705596,0.4585603535175323,0.5144076883792877,0.3646361768245697,0.32928802371025084,10
0.23048172146081924,0.458102411031723,0.5173447608947754,0.3695183038711548,0.31906582713127135,11
0.22486008405685426,0.45807220637798307,0.5207142412662507,0.3751399278640747,0.3077923655509949,12
0.2194247618317604,0.4578000634908676,0.5239140450954437,0.38057526051998136,0.2966495633125305,13
0.21418096423149108,0.4581621319055557,0.5271437108516693,0.3858190685510635,0.28652402460575105,14
0.21022762656211852,0.45855086445808413,0.5302566587924957,0.38977240324020385,0.2790060847997665,15
0.20578828155994416,0.45874898731708524,0.5334832549095154,0.39421174228191375,0.2703255280852318,16
0.20132182389497758,0.4601910799741745,0.5366449892520905,0.3986781984567642,0.26283470541238785,17
0.1975939691066742,0.4611364513635635,0.5396975040435791,0.4024060606956482,0.25632435381412505,18
0.19374485909938813,0.46255640089511874,0.5430179715156556,0.4062551617622375,0.250046095252037,19
0.1900622934103012,0.46344412565231324,0.5460048615932465,0.4099377304315567,0.24356868863105774,20
0.18654329478740692,0.4644205987453461,0.548702746629715,0.41345672905445097,0.23750716596841812,21
0.18315063416957855,0.46462269127368927,0.5514693975448608,0.4168493986129761,0.23092392683029175,22
0.17975587397813797,0.4674259901046753,0.5545115530490875,0.4202441394329071,0.22693772315979005,23
0.17704492062330246,0.46921088099479674,0.5575059413909912,0.4229551047086716,0.22330069690942764,24
0.17357707768678665,0.4696540981531143,0.5599066257476807,0.42642293572425843,0.21680824011564254,25
0.1712902456521988,0.47144107818603515,0.5623447895050049,0.42870978116989134,0.21402154266834258,26
0.1682933062314987,0.47212983667850494,0.5650901973247529,0.43170671761035917,0.20871642380952835,27
0.16578993797302247,0.47431738674640656,0.5679628133773804,0.4342100739479065,0.20589725077152252,28
0.16292167454957962,0.4750964194536209,0.5699155747890472,0.43707835078239443,0.20093974322080613,29
0.16015406101942062,0.4759631633758545,0.572391825914383,0.4398459643125534,0.19627126008272172,30
0.15764449834823607,0.4781049907207489,0.5749447107315063,0.4423555344343185,0.19339395463466644,31
0.15564824342727662,0.47902970016002655,0.5769104421138763,0.44435177743434906,0.1903261661529541,32
0.1538007825613022,0.4797793120145798,0.5791333079338074,0.44619924426078794,0.16431806981563568,33
0.15172294974327089,0.4818342477083206,0.5813547849655152,0.4482770711183548,0.18528012782335282,34
0.15001942217350006,0.4834562510251999,0.5836038231849671,0.4499805927276611,0.18349508047103882,35
0.1481419622898102,0.4840088367462158,0.5849632978439331,0.45185805559158326,0.18029274344444274,36
0.14536686837673188,0.48548595905303954,0.5875643253326416,0.4546331614255905,0.1762196660041809,37
0.14322790503501892,0.48693801164627076,0.5897065758705139,0.45677210986614225,0.1733938068151474,38
0.14238653630018233,0.48878525495529174,0.5913038551807404,0.45761348903179166,0.1735583022236824,39
0.13932641893625258,0.488435634970665,0.5933860540390015,0.4606736034154892,0.15549214482307433,40
0.13871699944138527,0.49065369069576265,0.595078581571579,0.461283016204834,0.15706349909305573,41
0.13665230423212052,0.4925866723060608,0.5974700570106506,0.4633476972579956,0.1658912792801857,42
0.13455984443426133,0.4936039000749588,0.5991910755634308,0.4654401898384094,0.1627235546708107,43
0.13336077481508254,0.49435300230979917,0.6008805274963379,0.4666392594575882,0.15108862817287444,44
0.13155202120542525,0.49438828229904175,0.6024120688438416,0.4684479832649231,0.13459333777427673,45
0.13003373593091966,0.4973613411188126,0.6042008936405182,0.4699662894010544,0.1574287861585617,46
0.12923224046826362,0.4979839831590652,0.6054575324058533,0.47076777517795565,0.1452329486608505,47
0.12735796049237252,0.4997751146554947,0.6075157284736633,0.472642058134079,0.15449101775884627,48
0.1260831780731678,0.4995293110609055,0.6084645986557007,0.4739168584346771,0.1404385134577751,49
