Labeled component,Whole distribution component CC,Whole distribution component SS,PU SCAR correction,Calculated loss,Epoch
0.15392424315214157,0.6690171480178833,0.6644700586795806,0.12842704355716705,0.6945143461227417,0
0.14295458644628525,0.6505938827991485,0.6575567960739136,0.1385872021317482,0.6549612581729889,1
0.1331208661198616,0.6356427669525146,0.653949898481369,0.14922872185707092,0.6195349156856537,2
0.1245078019797802,0.6234215497970581,0.6524929583072663,0.16001334488391877,0.5879159986972808,3
0.11719110235571861,0.6129619181156158,0.6527216970920563,0.170503132045269,0.5596498787403107,4
0.11053766682744026,0.6043039917945862,0.6547757804393768,0.1816820740699768,0.5331595778465271,5
0.10416229665279389,0.5972411572933197,0.6582939684391022,0.19354014992713928,0.5078632980585098,6
0.09978742524981499,0.5922861099243164,0.66273592710495,0.20306385010480882,0.4890096813440323,7
0.09481206461787224,0.5878853857517242,0.6687782406806946,0.21463611125946044,0.46806134283542633,8
0.09062007069587708,0.5844698369503021,0.6745948851108551,0.2257113203406334,0.44937858283519744,9
0.08696557804942132,0.5822237253189086,0.6816931247711182,0.23654197603464128,0.43264731764793396,10
0.08342114835977554,0.5801228642463684,0.6893510222434998,0.24798838943243026,0.41555562019348147,11
0.08090747147798538,0.5784961879253387,0.6966660380363464,0.2578534722328186,0.40155019164085387,12
0.07850502952933311,0.5784344017505646,0.7055041670799256,0.26812144815921785,0.3888179838657379,13
0.07567539364099503,0.577359265089035,0.7137870848178863,0.27925097942352295,0.373783677816391,14
0.07387517169117927,0.5780920147895813,0.7221585512161255,0.28818908929824827,0.36377809941768646,15
0.07185690850019455,0.5789727389812469,0.7312517404556275,0.29966541230678556,0.3511642277240753,16
0.0698563389480114,0.5776451289653778,0.7397103190422059,0.309840726852417,0.3376607447862625,17
0.06931870803236961,0.580976003408432,0.7484076023101807,0.3187991201877594,0.33149559497833253,18
0.06744424887001514,0.5816728949546814,0.7571963548660279,0.32979718446731565,0.31931996047496797,19
0.06649472042918206,0.5828860104084015,0.7657864987850189,0.3362890660762787,0.3130916655063629,20
0.06512094847857952,0.5826430141925811,0.7742362856864929,0.34670840501785277,0.3010555565357208,21
0.06476932987570763,0.5849969625473023,0.7831277430057526,0.355897581577301,0.29386870861053466,22
0.06326979175209999,0.5878226041793824,0.7920279264450073,0.3664143830537796,0.2846780076622963,23
0.06303441524505615,0.5870156586170197,0.7995652318000793,0.3714804321527481,0.2785696417093277,24
0.06229039840400219,0.5878970861434937,0.8074231684207916,0.381165674328804,0.26902180910110474,25
0.06097297072410583,0.5912114560604096,0.8155205965042114,0.3906498461961746,0.26153457909822464,26
0.06052643321454525,0.592686903476715,0.8237859070301056,0.39872225522995,0.25449108332395554,27
0.0609398253262043,0.5952902436256409,0.8317532300949096,0.40582145750522614,0.2504086121916771,28
0.06044096052646637,0.5938822865486145,0.8384742438793182,0.41247754693031313,0.24184570014476775,29
0.06005165614187717,0.594019603729248,0.8454427242279052,0.42009844779968264,0.23397281318902968,30
0.059514835476875305,0.5982795596122742,0.8533177196979522,0.42868219017982484,0.22911220341920852,31
0.05916912145912647,0.5989345431327819,0.8606163680553436,0.435787969827652,0.2223156973719597,32
0.05924254655838013,0.6000752627849579,0.8672746777534485,0.4424049198627472,0.21691288948059081,33
0.05939541533589363,0.6038045644760132,0.87468022108078,0.44668803215026853,0.21651194840669633,34
0.05866171568632126,0.6036472737789154,0.8817650318145752,0.4566227674484253,0.2056862235069275,35
0.05813873820006847,0.6046961367130279,0.8875579416751862,0.4629743129014969,0.19986056089401244,36
0.05936565287411213,0.6043600678443909,0.8928745925426483,0.46649977266788484,0.197225946187973,37
0.058407222479581834,0.6079282283782959,0.8992054402828217,0.475331112742424,0.19100433588027954,38
0.05846578031778336,0.607426768541336,0.9051075756549836,0.4801113188266754,0.185781230032444,39
0.05884167291224003,0.6072762668132782,0.9109934389591217,0.4857072770595551,0.1804106630384922,40
0.058565715327858925,0.6114357948303223,0.9166077733039856,0.4906531393527985,0.179348374158144,41
0.058953377231955525,0.6116523027420044,0.9220815777778626,0.4976526707410812,0.17059129402041434,42
0.05857132710516453,0.6110742807388305,0.9260892271995544,0.5004209160804749,0.16922469064593315,43
0.05866096876561642,0.611360102891922,0.930394035577774,0.5053923726081848,0.16462869867682456,44
0.05867514833807945,0.6125759541988373,0.9341112375259399,0.5093503147363663,0.1619007859379053,45
0.058634261786937716,0.6147629380226135,0.9397292017936707,0.514253169298172,0.16430063545703888,46
0.058277548477053645,0.6130512177944183,0.9415774703025818,0.5240148812532425,0.14731388427317144,47
0.05843960046768189,0.6142489850521088,0.9469596028327942,0.5237678706645965,0.14892071709036828,48
0.058310136571526526,0.6137271344661712,0.9509957492351532,0.5290572434663773,0.14431208968162537,49
