Labeled component,Whole distribution component CC,Whole distribution component SS,PU SCAR correction,Calculated loss,Epoch
0.13933746218681337,0.652571576833725,0.6633038938045501,0.14348080158233642,0.6484282374382019,0
0.12971173450350762,0.6376967370510102,0.659877723455429,0.1546117663383484,0.6127967000007629,1
0.12065059617161751,0.6252662360668182,0.6592019438743592,0.16672365218400956,0.5791931748390198,2
0.1133895456790924,0.6151959717273712,0.6613672614097595,0.1781836524605751,0.5504018664360046,3
0.10725103318691254,0.6074598610401154,0.6643550574779511,0.18950449377298356,0.5252064049243927,4
0.10144780650734901,0.6024544715881348,0.6692186772823334,0.20083859264850618,0.5030636936426163,5
0.09633739590644837,0.5976466834545135,0.6754302859306336,0.21307963132858276,0.4809044450521469,6
0.09213270023465156,0.5945003509521485,0.6820229113101959,0.2239088699221611,0.46272417306900027,7
0.08882863149046898,0.5928677201271058,0.6894193053245544,0.23460872024297713,0.4470876306295395,8
0.08545763120055198,0.5910422265529632,0.6968293845653534,0.24514962881803512,0.43135022819042207,9
0.08257897645235061,0.5902391672134399,0.7053081810474395,0.2563007891178131,0.4165173590183258,10
0.0803951196372509,0.5907540738582611,0.7130469620227814,0.26660004556179046,0.4045491486787796,11
0.07834166884422303,0.5893903613090515,0.72158163189888,0.27626094222068787,0.3914710909128189,12
0.0765785627067089,0.5901794672012329,0.7299655854701996,0.2855731785297394,0.38118484914302825,13
0.0745927594602108,0.5908453106880188,0.7384234488010406,0.2963993787765503,0.36903869211673734,14
0.07366039827466012,0.5918751895427704,0.7464684307575226,0.30503306090831755,0.36050252616405487,15
0.07290667593479157,0.5938772559165955,0.7549054682254791,0.3119702458381653,0.3548136860132217,16
0.07150782942771912,0.5935534715652466,0.7626720011234284,0.3224156886339188,0.3426456153392792,17
0.07078728005290032,0.5938416540622711,0.7696667909622192,0.3307270646095276,0.3339018732309341,18
0.07028089165687561,0.5956364691257476,0.7773477554321289,0.3373390257358551,0.32857833206653597,19
0.0702696681022644,0.5967804372310639,0.7848420739173889,0.34611991345882415,0.3209301918745041,20
0.0691052682697773,0.5980090141296387,0.7923076093196869,0.3530257284641266,0.3140885502099991,21
0.06904855147004127,0.5993384599685669,0.7990553617477417,0.3594541698694229,0.3089328408241272,22
0.06918501891195775,0.6004238963127136,0.8054642021656037,0.36706205308437345,0.3025468647480011,23
0.06873585022985935,0.6035127699375152,0.8117434084415436,0.37195825278759004,0.30029037296772004,24
0.06880787722766399,0.6029094219207763,0.8175139844417572,0.3792559027671814,0.29246140271425247,25
0.06841327510774135,0.6029055297374726,0.8228740394115448,0.38639203310012815,0.2849267706274986,26
0.0681529302150011,0.6031347036361694,0.8289851129055024,0.389803084731102,0.2814845472574234,27
0.06786228120326995,0.6047078847885132,0.833583390712738,0.39862801432609557,0.2739421516656876,28
0.06843128949403762,0.6050454020500183,0.8389224529266357,0.40144591629505155,0.27203077375888823,29
0.06759227775037288,0.6055719971656799,0.8447070837020874,0.40960352420806884,0.2635607495903969,30
0.06821006685495376,0.6062048494815826,0.8493989109992981,0.41342940628528596,0.2609855070710182,31
0.06807923652231693,0.6062238991260529,0.8541379451751709,0.4190427303314209,0.25526040643453596,32
0.06790664605796337,0.6082205832004547,0.8593369781970978,0.42423051595687866,0.25189670771360395,33
0.06807476058602333,0.607483172416687,0.8628698050975799,0.43026703000068667,0.24529090374708176,34
0.0677431918680668,0.6076246857643127,0.8681543469429016,0.4356595575809479,0.2397083207964897,35
0.06841870993375779,0.6086318373680115,0.8715730905532837,0.4379202961921692,0.23913024961948395,36
0.0693368025124073,0.6095928907394409,0.8755619466304779,0.43950556218624115,0.23942413181066513,37
0.06793456003069878,0.6096716403961182,0.8790418803691864,0.4487350881099701,0.2288711130619049,38
0.06881484128534794,0.6074775874614715,0.8835537135601044,0.45211446583271026,0.22417796328663825,39
0.07049672678112984,0.6137702941894532,0.8865927278995513,0.45148188769817355,0.23278512954711914,40
0.06874712072312832,0.6109634160995483,0.8912584245204925,0.46236438751220704,0.21734614968299865,41
0.06954403780400753,0.6085302710533143,0.8936633884906768,0.46234453916549684,0.21572977155447007,42
0.06924664862453937,0.6106625378131867,0.8956048548221588,0.46642139852046965,0.21348778754472733,43
0.06979934424161911,0.6100482702255249,0.8986040651798248,0.46879934668540957,0.2110482707619667,44
0.06969621926546096,0.6093995928764343,0.9022489726543427,0.4738292217254639,0.20526659190654756,45
0.06966945454478264,0.6105199694633484,0.904559463262558,0.4777525007724762,0.20243692323565482,46
0.07016868591308593,0.6112286150455475,0.9081500053405762,0.47867064774036405,0.20272665470838547,47
0.06990969069302082,0.6112196505069732,0.9111753225326538,0.48292352855205534,0.1982058122754097,48
0.07128766030073166,0.6114358723163604,0.9135654926300049,0.4850156337022781,0.197707898914814,49
