Labeled component,Whole distribution component CC,Whole distribution component SS,PU SCAR correction,Calculated loss,Epoch
0.41619580388069155,0.48573640882968905,0.4831481248140335,0.3839481949806213,0.5179840207099915,0
0.4093374043703079,0.48449858129024503,0.48628453612327577,0.3908066123723984,0.5030293703079224,1
0.4028573572635651,0.48371417820453644,0.4894030690193176,0.3972866654396057,0.4892848700284958,2
0.39655756652355195,0.4829478979110718,0.49244950115680697,0.4035864591598511,0.47591900527477266,3
0.3900114357471466,0.48248637318611143,0.49583702385425565,0.4101325809955597,0.46236522793769835,4
0.3837379068136215,0.48198504447937013,0.499055814743042,0.41640612185001374,0.4493168294429779,5
0.37711440324783324,0.48219115734100343,0.5027537226676941,0.42302960753440855,0.4362759530544281,6
0.37139470875263214,0.48250539898872374,0.5062822699546814,0.42874930500984193,0.42515080273151395,7
0.36534991562366487,0.4829948037862778,0.5097938895225524,0.4347940981388092,0.4135506212711334,8
0.3594155371189117,0.48396323025226595,0.5136366248130798,0.44072847366333007,0.4026502937078476,9
0.3534296780824661,0.48477767407894135,0.5175857722759247,0.44671433568000796,0.39149301648139956,10
0.34824529886245725,0.4865439772605896,0.5213724613189697,0.45189870297908785,0.382890573143959,11
0.34255572855472566,0.487821227312088,0.5252042591571808,0.4575882822275162,0.37278867363929746,12
0.3375116288661957,0.48960274159908296,0.5292230725288392,0.4626323848962784,0.36448198556900024,13
0.33224853277206423,0.49171856343746184,0.5331339776515961,0.46789548099040984,0.32491934597492217,14
0.327581986784935,0.4936932951211929,0.53689945936203,0.4725620448589325,0.31772947013378144,15
0.32303460240364074,0.49601188898086546,0.5405658841133117,0.47710941433906556,0.3419370770454407,16
0.31854922473430636,0.49747054874897,0.5441007435321807,0.4815947860479355,0.3036578446626663,17
0.31422842741012574,0.5002072006464005,0.5479854643344879,0.4859155833721161,0.29788234531879426,18
0.30947626531124117,0.5028622061014175,0.5519524335861206,0.49066774547100067,0.293616846203804,19
0.3061247706413269,0.5050022691488266,0.5550115048885346,0.49401926398277285,0.23137475550174713,20
0.30286832749843595,0.5068722039461135,0.5578603506088257,0.4972756922245026,0.22472652196884155,21
0.29938580095767975,0.5092965304851532,0.5611395061016082,0.5007582068443298,0.25126127898693085,22
0.2962842106819153,0.5119847178459167,0.5641029655933381,0.503859794139862,0.222711443901062,23
0.2931847184896469,0.513733571767807,0.5670404553413391,0.5069593071937561,0.24519242942333222,24
0.29039546847343445,0.515680456161499,0.5698337316513061,0.5097485542297363,0.1355084866285324,25
0.2885714441537857,0.5180790066719055,0.5719273328781128,0.5115725636482239,0.1622531920671463,26
0.2864718407392502,0.5200235426425934,0.5743132472038269,0.5136721730232239,0.21456478536128998,27
0.284404256939888,0.5220843851566315,0.5764934301376343,0.5157397627830506,0.21530211269855498,28
0.28133952617645264,0.5238754689693451,0.5793324708938599,0.5188045084476471,0.17820498645305632,29
0.2783903658390045,0.5259504199028016,0.581912612915039,0.5217536389827728,0.18013226687908174,30
0.2763588786125183,0.5282644391059875,0.5844249188899994,0.523785126209259,0.20286678969860078,31
0.27338066399097444,0.5293110549449921,0.5867250561714172,0.5267633438110352,0.13091894686222078,32
0.2718614161014557,0.530886846780777,0.5887461721897125,0.5282825827598572,0.20848693549633027,33
0.2701546013355255,0.5342158377170563,0.5912464797496796,0.5299894273281097,0.17828941941261292,34
0.2675029158592224,0.5359424114227295,0.5936793863773346,0.5326410830020905,0.15396758913993835,35
0.2656605154275894,0.538479882478714,0.5958984851837158,0.5344835221767426,0.20137290060520172,36
0.26336766183376314,0.5395326375961303,0.5980473101139069,0.5367763459682464,0.1708779901266098,37
0.26103352904319765,0.5425206184387207,0.6007004916667938,0.5391104578971863,0.17389753162860871,38
0.25872680693864825,0.5440704822540283,0.6028525054454803,0.5414171993732453,0.19627057611942292,39
0.25598556101322173,0.5460101246833802,0.605556869506836,0.5441584646701813,0.1653769075870514,40
0.25425412356853483,0.5485269069671631,0.6080389857292176,0.5458899080753327,0.1442197799682617,41
0.2514855697751045,0.5497378230094909,0.6099536657333374,0.5486584544181824,0.1682117462158203,42
0.24999253153800965,0.5518894851207733,0.6121277987957001,0.5501514911651612,0.14006856381893157,43
0.24837918132543563,0.5538022875785827,0.6142945230007172,0.5517648220062256,0.16427338719367982,44
0.24608492404222487,0.5560531079769134,0.6166334748268127,0.554059100151062,0.16141642332077027,45
0.2445021778345108,0.5584068357944488,0.6187439143657685,0.5556418180465699,0.2063666418194771,46
0.24125077277421952,0.5596803545951843,0.6211662054061889,0.5588932633399963,0.15737023204565048,47
0.23933184295892715,0.5617103040218353,0.6235002398490905,0.5608121633529664,0.1605219066143036,48
0.2371818333864212,0.5641782879829407,0.625989580154419,0.5629621982574463,0.13160659074783326,49
